,_id,Quarter,HB,HBQF,HBT,CancerType,CancerTypeQF,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferrals62DayStandardQF,NumberOfEligibleReferralsTreatedWithin62Days,NumberOfEligibleReferralsTreatedWithin62DaysQF
4461,4314,2017Q3,S08000019,,S08000019,Breast,,33,,32,
4462,4315,2017Q3,S08000019,,S08000019,Cervical,,4,,4,
4463,4316,2017Q3,S08000019,,S08000019,Colorectal,,33,,23,
4464,4317,2017Q3,S08000019,,S08000019,Lung,,28,,27,
4465,4318,2017Q3,S08000019,,S08000019,Lymphoma,,6,,6,
4466,4319,2017Q3,S08000019,,S08000019,Melanoma,,11,,8,
4467,4320,2017Q3,S08000019,,S08000019,Ovarian,,2,,1,
4468,4321,2017Q3,S08000019,,S08000019,Upper GI,,18,,18,
4469,4322,2017Q3,S08000019,,S08000019,Urological,,52,,46,
4470,4323,2017Q3,S08000019,,S08000024,Upper GI,,1,,1,
4471,4324,2017Q3,S08000019,,S08000031,Cervical,,5,,1,
4472,4325,2017Q3,S08000019,,S08000031,Head & Neck,,2,,2,
4473,4326,2017Q3,S08000019,,S08000031,Lung,,5,,4,
4474,4327,2017Q3,S08000019,,S08000031,Melanoma,,2,,2,
4475,4328,2017Q3,S08000019,,S08000031,Ovarian,,5,,4,
4476,4329,2017Q3,S08000019,,S08000031,Upper GI,,3,,2,
4477,4330,2017Q3,S08000019,,S08000031,Urological,,3,,1,
4478,4331,2017Q3,S08000019,,S08000032,Head & Neck,,2,,2,
4479,4332,2017Q3,S08000019,,SB0801,Lung,,3,,0,
4480,4333,2017Q3,S08000020,,S08000020,Breast,,86,,79,
4481,4334,2017Q3,S08000020,,S08000020,Cervical,,1,,1,
4482,4335,2017Q3,S08000020,,S08000020,Colorectal,,62,,45,
4483,4336,2017Q3,S08000020,,S08000020,Head & Neck,,3,,2,
4484,4337,2017Q3,S08000020,,S08000020,Lung,,62,,58,
4485,4338,2017Q3,S08000020,,S08000020,Lymphoma,,15,,9,
4486,4339,2017Q3,S08000020,,S08000020,Melanoma,,12,,9,
4487,4340,2017Q3,S08000020,,S08000020,Ovarian,,8,,8,
4488,4341,2017Q3,S08000020,,S08000020,Upper GI,,39,,35,
4489,4342,2017Q3,S08000020,,S08000020,Urological,,70,,52,
4490,4343,2017Q3,S08000020,,S08000022,Lymphoma,,1,,1,
4491,4344,2017Q3,S08000020,,S08000025,Breast,,1,,1,
4492,4345,2017Q3,S08000022,,S08000020,Ovarian,,1,,1,
4493,4346,2017Q3,S08000022,,S08000020,Urological,,1,,0,
4494,4347,2017Q3,S08000022,,S08000022,Breast,,52,,52,
4495,4348,2017Q3,S08000022,,S08000022,Cervical,,2,,2,
4496,4349,2017Q3,S08000022,,S08000022,Colorectal,,25,,20,
4497,4350,2017Q3,S08000022,,S08000022,Head & Neck,,4,,4,
4498,4351,2017Q3,S08000022,,S08000022,Lung,,21,,21,
4499,4352,2017Q3,S08000022,,S08000022,Lymphoma,,11,,11,
4500,4353,2017Q3,S08000022,,S08000022,Melanoma,,9,,7,
4501,4354,2017Q3,S08000022,,S08000022,Ovarian,,5,,4,
4502,4355,2017Q3,S08000022,,S08000022,Upper GI,,19,,17,
4503,4356,2017Q3,S08000022,,S08000022,Urological,,30,,16,
4504,4357,2017Q3,S08000022,,S08000024,Urological,,1,,0,
4505,4358,2017Q3,S08000022,,S08000028,Breast,,1,,1,
4506,4359,2017Q3,S08000022,,S08000031,Colorectal,,1,,1,
4507,4360,2017Q3,S08000022,,S08000031,Lymphoma,,1,,1,
4508,4361,2017Q3,S08000022,,S08000031,Melanoma,,1,,1,
4509,4362,2017Q3,S08000024,,S08000024,Breast,,158,,157,
4510,4363,2017Q3,S08000024,,S08000024,Cervical,,3,,3,
4511,4364,2017Q3,S08000024,,S08000024,Colorectal,,75,,53,
4512,4365,2017Q3,S08000024,,S08000024,Head & Neck,,31,,26,
4513,4366,2017Q3,S08000024,,S08000024,Lung,,50,,48,
4514,4367,2017Q3,S08000024,,S08000024,Lymphoma,,10,,10,
4515,4368,2017Q3,S08000024,,S08000024,Melanoma,,13,,11,
4516,4369,2017Q3,S08000024,,S08000024,Ovarian,,15,,14,
4517,4370,2017Q3,S08000024,,S08000024,Upper GI,,32,,31,
4518,4371,2017Q3,S08000024,,S08000024,Urological,,90,,65,
4519,4372,2017Q3,S08000024,,SB0801,Colorectal,,1,,1,
4520,4373,2017Q3,S08000025,,S08000020,Colorectal,,1,,0,
4521,4374,2017Q3,S08000025,,S08000020,Upper GI,,1,,1,
4522,4375,2017Q3,S08000025,,S08000025,Colorectal,,1,,1,
4523,4376,2017Q3,S08000026,,S08000020,Lymphoma,,2,,2,
4524,4377,2017Q3,S08000026,,S08000020,Upper GI,,1,,1,
4525,4378,2017Q3,S08000026,,S08000020,Urological,,2,,0,
4526,4379,2017Q3,S08000026,,S08000026,Breast,,1,,1,
4527,4380,2017Q3,S08000026,,S08000026,Colorectal,,1,,1,
4528,4381,2017Q3,S08000026,,S08000026,Upper GI,,1,,1,
4529,4382,2017Q3,S08000026,,S08000026,Urological,,5,,5,
4530,4383,2017Q3,S08000028,,S08000022,Colorectal,,3,,2,
4531,4384,2017Q3,S08000028,,S08000022,Lung,,1,,1,
4532,4385,2017Q3,S08000028,,S08000022,Upper GI,,2,,2,
4533,4386,2017Q3,S08000028,,S08000022,Urological,,1,,1,
4534,4387,2017Q3,S08000028,,S08000028,Head & Neck,,1,,1,
4535,4388,2017Q3,S08000028,,S08000028,Lung,,4,,3,
4536,4389,2017Q3,S08000028,,S08000028,Upper GI,,1,,1,
4537,4390,2017Q3,S08000028,,S08000028,Urological,,2,,2,
4538,4391,2017Q3,S08000029,,S08000024,Breast,,1,,1,
4539,4392,2017Q3,S08000029,,S08000024,Cervical,,1,,0,
4540,4393,2017Q3,S08000029,,S08000024,Colorectal,,1,,1,
4541,4394,2017Q3,S08000029,,S08000024,Head & Neck,,4,,3,
4542,4395,2017Q3,S08000029,,S08000024,Lung,,13,,12,
4543,4396,2017Q3,S08000029,,S08000024,Melanoma,,1,,1,
4544,4397,2017Q3,S08000029,,S08000024,Ovarian,,1,,0,
4545,4398,2017Q3,S08000029,,S08000024,Urological,,3,,2,
4546,4399,2017Q3,S08000029,,S08000029,Breast,,21,,21,
4547,4400,2017Q3,S08000029,,S08000029,Cervical,,1,,1,
4548,4401,2017Q3,S08000029,,S08000029,Colorectal,,24,,24,
4549,4402,2017Q3,S08000029,,S08000029,Head & Neck,,4,,4,
4550,4403,2017Q3,S08000029,,S08000029,Lung,,37,,37,
4551,4404,2017Q3,S08000029,,S08000029,Lymphoma,,8,,8,
4552,4405,2017Q3,S08000029,,S08000029,Melanoma,,9,,9,
4553,4406,2017Q3,S08000029,,S08000029,Ovarian,,4,,4,
4554,4407,2017Q3,S08000029,,S08000029,Upper GI,,17,,17,
4555,4408,2017Q3,S08000029,,S08000029,Urological,,39,,33,
4556,4409,2017Q3,S08000029,,S08000030,Colorectal,,1,,1,
4557,4410,2017Q3,S08000029,,S08000030,Head & Neck,,2,,2,
4558,4411,2017Q3,S08000029,,S08000030,Lung,,3,,3,
4559,4412,2017Q3,S08000029,,S08000030,Melanoma,,1,,1,
4560,4413,2017Q3,S08000030,,S08000020,Lung,,1,,1,
4561,4414,2017Q3,S08000030,,S08000024,Lung,,6,,1,
4562,4415,2017Q3,S08000030,,S08000024,Urological,,1,,0,
4563,4416,2017Q3,S08000030,,S08000030,Breast,,98,,89,
4564,4417,2017Q3,S08000030,,S08000030,Cervical,,3,,2,
4565,4418,2017Q3,S08000030,,S08000030,Colorectal,,37,,36,
4566,4419,2017Q3,S08000030,,S08000030,Head & Neck,,2,,1,
4567,4420,2017Q3,S08000030,,S08000030,Lung,,39,,36,
4568,4421,2017Q3,S08000030,,S08000030,Melanoma,,3,,3,
4569,4422,2017Q3,S08000030,,S08000030,Ovarian,,6,,5,
4570,4423,2017Q3,S08000030,,S08000030,Upper GI,,37,,36,
4571,4424,2017Q3,S08000030,,S08000030,Urological,,48,,36,
4572,4425,2017Q3,S08000031,,S08000019,Breast,,2,,2,
4573,4426,2017Q3,S08000031,,S08000022,Upper GI,,1,,1,
4574,4427,2017Q3,S08000031,,S08000024,Colorectal,,1,,1,
4575,4428,2017Q3,S08000031,,S08000031,Breast,,226,,198,
4576,4429,2017Q3,S08000031,,S08000031,Cervical,,7,,7,
4577,4430,2017Q3,S08000031,,S08000031,Colorectal,,105,,89,
4578,4431,2017Q3,S08000031,,S08000031,Head & Neck,,36,,29,
4579,4432,2017Q3,S08000031,,S08000031,Lung,,112,,100,
4580,4433,2017Q3,S08000031,,S08000031,Lymphoma,,28,,24,
4581,4434,2017Q3,S08000031,,S08000031,Melanoma,,32,,29,
4582,4435,2017Q3,S08000031,,S08000031,Ovarian,,25,,25,
4583,4436,2017Q3,S08000031,,S08000031,Upper GI,,99,,84,
4584,4437,2017Q3,S08000031,,S08000031,Urological,,141,,85,
4585,4438,2017Q3,S08000031,,S08000032,Breast,,27,,24,
4586,4439,2017Q3,S08000031,,SB0801,Lung,,24,,19,
4587,4440,2017Q3,S08000032,,S08000024,Colorectal,,1,,1,
4588,4441,2017Q3,S08000032,,S08000031,Breast,,2,,2,
4589,4442,2017Q3,S08000032,,S08000031,Cervical,,3,,3,
4590,4443,2017Q3,S08000032,,S08000031,Colorectal,,4,,3,
4591,4444,2017Q3,S08000032,,S08000031,Head & Neck,,8,,6,
4592,4445,2017Q3,S08000032,,S08000031,Lung,,8,,8,
4593,4446,2017Q3,S08000032,,S08000031,Melanoma,,3,,1,
4594,4447,2017Q3,S08000032,,S08000031,Ovarian,,5,,5,
4595,4448,2017Q3,S08000032,,S08000031,Upper GI,,2,,2,
4596,4449,2017Q3,S08000032,,S08000031,Urological,,2,,2,
4597,4450,2017Q3,S08000032,,S08000032,Breast,,69,,69,
4598,4451,2017Q3,S08000032,,S08000032,Cervical,,3,,3,
4599,4452,2017Q3,S08000032,,S08000032,Colorectal,,53,,48,
4600,4453,2017Q3,S08000032,,S08000032,Head & Neck,,9,,9,
4601,4454,2017Q3,S08000032,,S08000032,Lung,,41,,40,
4602,4455,2017Q3,S08000032,,S08000032,Lymphoma,,7,,7,
4603,4456,2017Q3,S08000032,,S08000032,Melanoma,,22,,20,
4604,4457,2017Q3,S08000032,,S08000032,Ovarian,,2,,2,
4605,4458,2017Q3,S08000032,,S08000032,Upper GI,,25,,25,
4606,4459,2017Q3,S08000032,,S08000032,Urological,,44,,42,
4607,4460,2017Q3,S08000032,,SB0801,Lung,,2,,2,
4608,4461,2017Q4,S08000015,,S08000015,Breast,,87,,87,
4609,4462,2017Q4,S08000015,,S08000015,Colorectal,,45,,44,
4610,4463,2017Q4,S08000015,,S08000015,Head & Neck,,9,,8,
4611,4464,2017Q4,S08000015,,S08000015,Lung,,23,,22,
4612,4465,2017Q4,S08000015,,S08000015,Lymphoma,,5,,3,
4613,4466,2017Q4,S08000015,,S08000015,Melanoma,,6,,6,
4614,4467,2017Q4,S08000015,,S08000015,Ovarian,,4,,2,
4615,4468,2017Q4,S08000015,,S08000015,Upper GI,,26,,25,
4616,4469,2017Q4,S08000015,,S08000015,Urological,,45,,44,
4617,4470,2017Q4,S08000015,,S08000017,Breast,,4,,4,
4618,4471,2017Q4,S08000015,,S08000031,Cervical,,2,,1,
4619,4472,2017Q4,S08000015,,S08000031,Colorectal,,3,,1,
4620,4473,2017Q4,S08000015,,S08000031,Head & Neck,,5,,5,
4621,4474,2017Q4,S08000015,,S08000031,Lung,,12,,10,
4622,4475,2017Q4,S08000015,,S08000031,Melanoma,,1,,0,
4623,4476,2017Q4,S08000015,,S08000031,Ovarian,,2,,1,
4624,4477,2017Q4,S08000015,,S08000031,Upper GI,,10,,4,
4625,4478,2017Q4,S08000015,,S08000031,Urological,,5,,1,
4626,4479,2017Q4,S08000015,,SB0801,Lung,,4,,0,
4627,4480,2017Q4,S08000016,,S08000016,Breast,,12,,12,
4628,4481,2017Q4,S08000016,,S08000016,Colorectal,,9,,9,
4629,4482,2017Q4,S08000016,,S08000016,Lung,,12,,12,
4630,4483,2017Q4,S08000016,,S08000016,Lymphoma,,2,,2,
4631,4484,2017Q4,S08000016,,S08000016,Melanoma,,3,,3,
4632,4485,2017Q4,S08000016,,S08000016,Ovarian,,3,,3,
4633,4486,2017Q4,S08000016,,S08000016,Upper GI,,7,,7,
4634,4487,2017Q4,S08000016,,S08000016,Urological,,9,,9,
4635,4488,2017Q4,S08000016,,S08000024,Colorectal,,4,,4,
4636,4489,2017Q4,S08000016,,S08000024,Head & Neck,,2,,2,
4637,4490,2017Q4,S08000016,,S08000024,Lung,,3,,3,
4638,4491,2017Q4,S08000016,,S08000024,Melanoma,,1,,1,
4639,4492,2017Q4,S08000016,,S08000024,Upper GI,,1,,1,
4640,4493,2017Q4,S08000016,,S08000024,Urological,,5,,3,
4641,4494,2017Q4,S08000017,,S08000017,Breast,,9,,9,
4642,4495,2017Q4,S08000017,,S08000017,Cervical,,1,,1,
4643,4496,2017Q4,S08000017,,S08000017,Colorectal,,14,,13,
4644,4497,2017Q4,S08000017,,S08000017,Head & Neck,,2,,2,
4645,4498,2017Q4,S08000017,,S08000017,Lung,,18,,18,
4646,4499,2017Q4,S08000017,,S08000017,Lymphoma,,3,,3,
4647,4500,2017Q4,S08000017,,S08000017,Melanoma,,2,,2,
4648,11001,2012Q1,S08000028,,SB0801,All Cancer Types,d,2,,2,
4649,11002,2012Q1,S08000029,,S08000024,All Cancer Types,d,28,,22,
4650,11003,2012Q1,S08000029,,S08000029,All Cancer Types,d,160,,150,
4651,11004,2012Q1,S08000029,,S08000030,All Cancer Types,d,3,,3,
4652,11005,2012Q1,S08000030,,S08000020,All Cancer Types,d,1,,1,
4653,11006,2012Q1,S08000030,,S08000024,All Cancer Types,d,4,,3,
4654,11007,2012Q1,S08000030,,S08000030,All Cancer Types,d,218,,209,
4655,11008,2012Q1,S08000031,,S08000022,All Cancer Types,d,2,,1,
4656,11009,2012Q1,S08000031,,S08000024,All Cancer Types,d,1,,1,
4657,11010,2012Q1,S08000031,,S08000031,All Cancer Types,d,680,,649,
4658,11011,2012Q1,S08000031,,S08000032,All Cancer Types,d,4,,4,
4659,11012,2012Q1,S08000031,,SB0801,All Cancer Types,d,9,,7,
4660,11013,2012Q1,S08000032,,S08000031,All Cancer Types,d,49,,46,
4661,11014,2012Q1,S08000032,,S08000032,All Cancer Types,d,218,,212,
4662,11015,2012Q1,S08000032,,SB0801,All Cancer Types,d,9,,9,
4663,11016,2012Q2,S08000015,,S08000015,All Cancer Types,d,203,,197,
4664,11017,2012Q2,S08000015,,S08000031,All Cancer Types,d,22,,18,
4665,11018,2012Q2,S08000015,,SB0801,All Cancer Types,d,2,,2,
4666,11019,2012Q2,S08000016,,S08000016,All Cancer Types,d,66,,66,
4667,11020,2012Q2,S08000016,,S08000024,All Cancer Types,d,8,,7,
4668,11021,2012Q2,S08000017,,S08000017,All Cancer Types,d,72,,71,
4669,11022,2012Q2,S08000017,,S08000024,All Cancer Types,d,14,,11,
4670,11023,2012Q2,S08000017,,S08000031,All Cancer Types,d,1,,1,
4671,11024,2012Q2,S08000017,,SB0801,All Cancer Types,d,1,,1,
4672,11025,2012Q2,S08000019,,S08000019,All Cancer Types,d,167,,157,
4673,11026,2012Q2,S08000019,,S08000031,All Cancer Types,d,30,,24,
4674,11027,2012Q2,S08000019,,SB0801,All Cancer Types,d,6,,6,
4675,11028,2012Q2,S08000020,,S08000020,All Cancer Types,d,321,,306,
4676,11029,2012Q2,S08000020,,S08000024,All Cancer Types,d,1,,0,
4677,11030,2012Q2,S08000020,,S08000025,All Cancer Types,d,1,,1,
4678,11031,2012Q2,S08000022,,S08000020,All Cancer Types,d,2,,2,
4679,11032,2012Q2,S08000022,,S08000022,All Cancer Types,d,153,,149,
4680,11033,2012Q2,S08000022,,S08000024,All Cancer Types,d,1,,1,
4681,11034,2012Q2,S08000022,,S08000031,All Cancer Types,d,4,,4,
4682,11035,2012Q2,S08000022,,SB0801,All Cancer Types,d,1,,0,
4683,11036,2012Q2,S08000024,,S08000016,All Cancer Types,d,1,,1,
4684,11037,2012Q2,S08000024,,S08000019,All Cancer Types,d,4,,4,
4685,11038,2012Q2,S08000024,,S08000024,All Cancer Types,d,559,,523,
4686,4501,2017Q4,S08000017,,S08000017,Ovarian,,2,,2,
4687,4502,2017Q4,S08000017,,S08000017,Upper GI,,6,,6,
4688,4503,2017Q4,S08000017,,S08000017,Urological,,9,,9,
4689,4504,2017Q4,S08000017,,S08000024,Colorectal,,1,,1,
4690,4505,2017Q4,S08000017,,S08000024,Head & Neck,,1,,1,
4691,4506,2017Q4,S08000017,,S08000024,Lung,,4,,3,
4692,4507,2017Q4,S08000017,,S08000024,Lymphoma,,1,,1,
4693,4508,2017Q4,S08000017,,S08000024,Ovarian,,2,,2,
4694,4509,2017Q4,S08000017,,S08000024,Upper GI,,1,,1,
4695,4510,2017Q4,S08000017,,S08000024,Urological,,4,,2,
4696,4511,2017Q4,S08000017,,SB0801,Lung,,1,,1,
4697,4512,2017Q4,S08000019,,S08000019,Breast,,33,,30,
4698,4513,2017Q4,S08000019,,S08000019,Colorectal,,18,,14,
4699,4514,2017Q4,S08000019,,S08000019,Head & Neck,,5,,5,
4700,4515,2017Q4,S08000019,,S08000019,Lung,,40,,39,
4701,4516,2017Q4,S08000019,,S08000019,Lymphoma,,7,,7,
4702,4517,2017Q4,S08000019,,S08000019,Melanoma,,12,,10,
4703,4518,2017Q4,S08000019,,S08000019,Ovarian,,1,,1,
4704,4519,2017Q4,S08000019,,S08000019,Upper GI,,16,,16,
4705,4520,2017Q4,S08000019,,S08000019,Urological,,54,,41,
4706,4521,2017Q4,S08000019,,S08000024,Upper GI,,3,,3,
4707,4522,2017Q4,S08000019,,S08000031,Breast,,1,,1,
4708,4523,2017Q4,S08000019,,S08000031,Cervical,,2,,1,
4709,4524,2017Q4,S08000019,,S08000031,Colorectal,,1,,1,
4710,4525,2017Q4,S08000019,,S08000031,Head & Neck,,6,,5,
4711,4526,2017Q4,S08000019,,S08000031,Lung,,12,,10,
4712,4527,2017Q4,S08000019,,S08000031,Lymphoma,,1,,0,
4713,4528,2017Q4,S08000019,,S08000031,Ovarian,,1,,1,
4714,4529,2017Q4,S08000019,,S08000031,Upper GI,,2,,1,
4715,4530,2017Q4,S08000019,,S08000031,Urological,,6,,1,
4716,4531,2017Q4,S08000019,,SB0801,Lung,,5,,5,
4717,4532,2017Q4,S08000020,,S08000020,Breast,,97,,90,
4718,4533,2017Q4,S08000020,,S08000020,Cervical,,4,,4,
4719,4534,2017Q4,S08000020,,S08000020,Colorectal,,43,,26,
4720,4535,2017Q4,S08000020,,S08000020,Head & Neck,,14,,8,
4721,4536,2017Q4,S08000020,,S08000020,Lung,,90,,79,
4722,4537,2017Q4,S08000020,,S08000020,Lymphoma,,8,,6,
4723,4538,2017Q4,S08000020,,S08000020,Melanoma,,14,,9,
4724,4539,2017Q4,S08000020,,S08000020,Ovarian,,8,,8,
4725,4540,2017Q4,S08000020,,S08000020,Upper GI,,47,,42,
4726,4541,2017Q4,S08000020,,S08000020,Urological,,65,,42,
4727,4542,2017Q4,S08000020,,S08000022,Upper GI,,2,,1,
4728,4543,2017Q4,S08000020,,S08000026,Upper GI,,1,,1,
4729,4544,2017Q4,S08000022,,S08000020,Lung,,3,,2,
4730,4545,2017Q4,S08000022,,S08000020,Melanoma,,1,,1,
4731,4546,2017Q4,S08000022,,S08000020,Ovarian,,1,,1,
4732,4547,2017Q4,S08000022,,S08000020,Urological,,1,,0,
4733,4548,2017Q4,S08000022,,S08000022,Breast,,56,,55,
4734,4549,2017Q4,S08000022,,S08000022,Cervical,,1,,1,
4735,4550,2017Q4,S08000022,,S08000022,Colorectal,,21,,18,
4736,4551,2017Q4,S08000022,,S08000022,Head & Neck,,6,,5,
4737,4552,2017Q4,S08000022,,S08000022,Lung,,23,,23,
4738,4553,2017Q4,S08000022,,S08000022,Lymphoma,,9,,8,
4739,4554,2017Q4,S08000022,,S08000022,Melanoma,,8,,7,
4740,4555,2017Q4,S08000022,,S08000022,Ovarian,,6,,4,
4741,4556,2017Q4,S08000022,,S08000022,Upper GI,,18,,16,
4742,4557,2017Q4,S08000022,,S08000022,Urological,,26,,11,
4743,4558,2017Q4,S08000022,,S08000024,Urological,,3,,2,
4744,4559,2017Q4,S08000022,,SB0801,Lung,,6,,4,
4745,4560,2017Q4,S08000024,,S08000016,Breast,,1,,1,
4746,4561,2017Q4,S08000024,,S08000016,Lymphoma,,1,,0,
4747,4562,2017Q4,S08000024,,S08000024,Breast,,191,,190,
4748,4563,2017Q4,S08000024,,S08000024,Cervical,,3,,3,
4749,4564,2017Q4,S08000024,,S08000024,Colorectal,,77,,67,
4750,4565,2017Q4,S08000024,,S08000024,Head & Neck,,26,,26,
4751,4566,2017Q4,S08000024,,S08000024,Lung,,50,,48,
4752,4567,2017Q4,S08000024,,S08000024,Lymphoma,,17,,15,
4753,4568,2017Q4,S08000024,,S08000024,Melanoma,,23,,14,
4754,4569,2017Q4,S08000024,,S08000024,Ovarian,,9,,9,
4755,4570,2017Q4,S08000024,,S08000024,Upper GI,,31,,30,
4756,4571,2017Q4,S08000024,,S08000024,Urological,,87,,62,
4757,4572,2017Q4,S08000025,,S08000020,Upper GI,,2,,2,
4758,4573,2017Q4,S08000025,,S08000025,Colorectal,,1,,1,
4759,4574,2017Q4,S08000026,,S08000020,Colorectal,,1,,1,
4760,4575,2017Q4,S08000026,,S08000020,Lung,,2,,2,
4761,4576,2017Q4,S08000026,,S08000020,Urological,,1,,0,
4762,4577,2017Q4,S08000026,,S08000026,Breast,,1,,1,
4763,4578,2017Q4,S08000026,,S08000026,Upper GI,,3,,3,
4764,4579,2017Q4,S08000026,,S08000026,Urological,,5,,4,
4765,4580,2017Q4,S08000028,,S08000020,Urological,,1,,0,
4766,4581,2017Q4,S08000028,,S08000022,Colorectal,,2,,2,
4767,4582,2017Q4,S08000028,,S08000022,Melanoma,,1,,1,
4768,4583,2017Q4,S08000028,,S08000022,Upper GI,,1,,1,
4769,4584,2017Q4,S08000028,,S08000028,Colorectal,,1,,1,
4770,4585,2017Q4,S08000028,,S08000028,Lung,,3,,3,
4771,4586,2017Q4,S08000028,,S08000028,Upper GI,,1,,1,
4772,4587,2017Q4,S08000028,,S08000028,Urological,,2,,1,
4773,4588,2017Q4,S08000028,,S08000031,Ovarian,,1,,1,
4774,4589,2017Q4,S08000029,,S08000024,Breast,,1,,1,
4775,4590,2017Q4,S08000029,,S08000024,Colorectal,,5,,4,
4776,4591,2017Q4,S08000029,,S08000024,Head & Neck,,3,,3,
4777,4592,2017Q4,S08000029,,S08000024,Lung,,15,,15,
4778,4593,2017Q4,S08000029,,S08000024,Ovarian,,4,,3,
4779,4594,2017Q4,S08000029,,S08000024,Upper GI,,2,,2,
4780,4595,2017Q4,S08000029,,S08000024,Urological,,5,,3,
4781,4596,2017Q4,S08000029,,S08000029,Breast,,38,,38,
4782,4597,2017Q4,S08000029,,S08000029,Colorectal,,35,,34,
4783,4598,2017Q4,S08000029,,S08000029,Lung,,31,,30,
4784,4599,2017Q4,S08000029,,S08000029,Lymphoma,,3,,3,
4785,4600,2017Q4,S08000029,,S08000029,Melanoma,,6,,6,
4786,4601,2017Q4,S08000029,,S08000029,Ovarian,,3,,3,
4787,4602,2017Q4,S08000029,,S08000029,Upper GI,,26,,25,
4788,4603,2017Q4,S08000029,,S08000029,Urological,,37,,29,
4789,4604,2017Q4,S08000029,,S08000030,Breast,,1,,1,
4790,4605,2017Q4,S08000029,,S08000030,Head & Neck,,3,,2,
4791,4606,2017Q4,S08000029,,S08000030,Lung,,3,,3,
4792,4607,2017Q4,S08000029,,S08000030,Melanoma,,1,,1,
4793,4608,2017Q4,S08000030,,S08000020,Cervical,,1,,0,
4794,4609,2017Q4,S08000030,,S08000020,Lung,,1,,1,
4795,4610,2017Q4,S08000030,,S08000020,Urological,,2,,0,
4796,4611,2017Q4,S08000030,,S08000024,Lung,,4,,1,
4797,4612,2017Q4,S08000030,,S08000030,Breast,,71,,69,
4798,4613,2017Q4,S08000030,,S08000030,Cervical,,1,,0,
4799,4614,2017Q4,S08000030,,S08000030,Colorectal,,42,,37,
4800,4615,2017Q4,S08000030,,S08000030,Head & Neck,,3,,3,
4801,4616,2017Q4,S08000030,,S08000030,Lung,,33,,28,
4802,4617,2017Q4,S08000030,,S08000030,Melanoma,,3,,3,
4803,4618,2017Q4,S08000030,,S08000030,Ovarian,,8,,8,
4804,4619,2017Q4,S08000030,,S08000030,Upper GI,,20,,18,
4805,4620,2017Q4,S08000030,,S08000030,Urological,,28,,21,
4806,4621,2017Q4,S08000031,,S08000019,Breast,,7,,7,
4807,4622,2017Q4,S08000031,,S08000022,Lung,,1,,1,
4808,4623,2017Q4,S08000031,,S08000031,Breast,,243,,208,
4809,4624,2017Q4,S08000031,,S08000031,Cervical,,4,,4,
4810,4625,2017Q4,S08000031,,S08000031,Colorectal,,104,,81,
4811,4626,2017Q4,S08000031,,S08000031,Head & Neck,,45,,41,
4812,4627,2017Q4,S08000031,,S08000031,Lung,,105,,102,
4813,4628,2017Q4,S08000031,,S08000031,Lymphoma,,47,,44,
4814,4629,2017Q4,S08000031,,S08000031,Melanoma,,32,,32,
4815,4630,2017Q4,S08000031,,S08000031,Ovarian,,12,,12,
4816,4631,2017Q4,S08000031,,S08000031,Upper GI,,106,,86,
4817,4632,2017Q4,S08000031,,S08000031,Urological,,140,,81,
4818,4633,2017Q4,S08000031,,S08000032,Breast,,7,,7,
4819,4634,2017Q4,S08000031,,S08000032,Colorectal,,1,,1,
4820,4635,2017Q4,S08000031,,SB0801,Lung,,10,,7,
4821,4636,2017Q4,S08000032,,S08000031,Breast,,6,,6,
4822,4637,2017Q4,S08000032,,S08000031,Cervical,,2,,1,
4823,4638,2017Q4,S08000032,,S08000031,Colorectal,,7,,6,
4824,4639,2017Q4,S08000032,,S08000031,Head & Neck,,10,,10,
4825,4640,2017Q4,S08000032,,S08000031,Lung,,7,,7,
4826,4641,2017Q4,S08000032,,S08000031,Ovarian,,3,,3,
4827,4642,2017Q4,S08000032,,S08000031,Upper GI,,6,,6,
4828,4643,2017Q4,S08000032,,S08000031,Urological,,7,,6,
4829,4644,2017Q4,S08000032,,S08000032,Breast,,43,,43,
4830,4645,2017Q4,S08000032,,S08000032,Cervical,,2,,2,
4831,4646,2017Q4,S08000032,,S08000032,Colorectal,,56,,52,
4832,4647,2017Q4,S08000032,,S08000032,Head & Neck,,11,,11,
4833,4648,2017Q4,S08000032,,S08000032,Lung,,20,,20,
4834,4649,2017Q4,S08000032,,S08000032,Lymphoma,,11,,11,
4835,4650,2017Q4,S08000032,,S08000032,Melanoma,,16,,15,
4836,4651,2017Q4,S08000032,,S08000032,Ovarian,,1,,1,
4837,4652,2017Q4,S08000032,,S08000032,Upper GI,,24,,24,
4838,4653,2017Q4,S08000032,,S08000032,Urological,,46,,43,
4839,4654,2017Q4,S08000032,,SB0801,Lung,,7,,7,
4840,4655,2018Q1,S08000015,,S08000015,Breast,,75,,74,
4841,4656,2018Q1,S08000015,,S08000015,Cervical,,4,,4,
4842,4657,2018Q1,S08000015,,S08000015,Colorectal,,41,,35,
4843,4658,2018Q1,S08000015,,S08000015,Head & Neck,,5,,5,
4844,4659,2018Q1,S08000015,,S08000015,Lung,,23,,22,
4845,4660,2018Q1,S08000015,,S08000015,Melanoma,,12,,9,
4846,4661,2018Q1,S08000015,,S08000015,Ovarian,,4,,4,
4847,4662,2018Q1,S08000015,,S08000015,Upper GI,,21,,18,
4848,4663,2018Q1,S08000015,,S08000015,Urological,,32,,29,
